year,month,day,team,opponent,location,teamscore,oppscore
2021,2,18,Penn St.,Ohio St.,H,82,92
2020,12,23,Penn St.,Illinois,H,81,98
2021,1,23,Penn St.,Northwestern,H,81,78
2021,1,30,Penn St.,Wisconsin,H,81,71
2021,1,21,Penn St.,Rutgers,H,75,67
2020,12,2,Penn St.,VCU,H,72,69
2021,2,14,Penn St.,Nebraska,H,61,62
2021,2,5,Penn St.,Maryland,H,55,50
2021,2,26,Penn St.,Purdue,H,52,73
2021,3,11,Penn St.,Wisconsin,N,74,75
2021,3,10,Penn St.,Nebraska,N,72,66
2021,1,21,Pepperdine,Pacific,H,85,68
2020,12,12,Pepperdine,CSUN,H,84,89
2021,1,16,Pepperdine,Portland,H,80,65
2021,1,27,Pepperdine,BYU,H,76,73
2021,1,30,Pepperdine,Gonzaga,H,75,97
2020,12,9,Pepperdine,California,H,74,62
2021,2,25,Pepperdine,LMU (CA),H,74,81
2020,12,19,Pepperdine,UC Santa Barbara,H,63,75
2021,2,13,Pepperdine,Saint Mary's (CA),H,60,58
2020,12,23,Pepperdine,CSU Bakersfield,H,51,79
2020,11,27,Pepperdine,UCLA,N,98,107
2020,11,25,Pepperdine,UC Irvine,N,86,72
2021,3,24,Pepperdine,Coastal Carolina,N,84,61
2021,3,23,Pepperdine,Bellarmine,N,82,71
2021,3,22,Pepperdine,Longwood,N,80,66
2021,3,6,Pepperdine,Santa Clara,N,78,70
2021,3,8,Pepperdine,BYU,N,77,82
2021,1,16,Pittsburgh,Syracuse,H,96,76
2020,12,5,Pittsburgh,Northern Ill.,H,89,59
2020,11,28,Pittsburgh,Drexel,H,83,74
2021,2,3,Pittsburgh,Virginia Tech,H,83,72
2021,1,19,Pittsburgh,Duke,H,79,73
2021,2,17,Pittsburgh,NC State,H,73,74
2021,2,20,Pittsburgh,Florida St.,H,72,79
2020,11,25,Pittsburgh,Saint Francis (PA),H,70,80
2021,3,2,Pittsburgh,Wake Forest,H,70,57
2020,12,12,Pittsburgh,Gardner-Webb,H,67,50
2021,1,26,Pittsburgh,North Carolina,H,65,75
2021,1,30,Pittsburgh,Notre Dame,H,58,84
2020,12,22,Pittsburgh,Louisville,H,54,64
2021,3,9,Pittsburgh,Miami (FL),N,73,79
2021,1,9,Portland,Gonzaga,H,88,116
2020,12,5,Portland,Portland St.,H,86,73
2020,11,25,Portland,Seattle U,H,72,84
2021,1,23,Portland,San Diego,H,70,78
2021,2,6,Portland,Pepperdine,H,70,91
2021,1,14,Portland,San Francisco,H,63,79
2020,12,22,Portland,Montana St.,H,62,59
2021,2,4,Portland,BYU,H,60,105
2021,2,20,Portland,Pacific,H,58,80
2021,1,25,Portland,LMU (CA),H,50,75
2021,3,4,Portland,Santa Clara,N,86,95
2021,2,18,Portland St.,Idaho,H,84,64
2020,12,20,Portland St.,Weber St.,H,74,72
2021,1,23,Portland St.,Idaho St.,H,69,43
2020,12,18,Portland St.,Weber St.,H,66,94
2021,2,4,Portland St.,Montana,H,64,70
2021,2,6,Portland St.,Montana,H,61,56
2021,3,4,Portland St.,Southern Utah,H,58,68
2021,1,21,Portland St.,Idaho St.,H,57,64
2021,3,6,Portland St.,Southern Utah,H,54,73
2021,3,10,Portland St.,Northern Ariz.,N,66,77
2021,2,1,Prairie View,Alabama St.,H,87,63
2021,2,25,Prairie View,Mississippi Val.,H,82,62
2021,3,6,Prairie View,Alcorn,H,81,69
2021,1,30,Prairie View,Alabama A&M,H,79,57
2021,1,11,Prairie View,Texas Southern,H,73,67
2021,2,23,Prairie View,Ark.-Pine Bluff,H,72,56
2021,3,4,Prairie View,Southern U.,H,68,61
2021,1,18,Prairie View,Grambling,H,59,50
2021,3,10,Prairie View,Mississippi Val.,N,91,64
2021,3,12,Prairie View,Grambling,N,75,63
2020,11,25,Prairie View,Little Rock,N,66,71
2020,11,27,Prairie View,Evansville,N,64,61
2021,3,13,Prairie View,Texas Southern,N,61,80
2021,2,22,Presbyterian,Charleston So.,H,77,78
2021,2,15,Presbyterian,USC Upstate,H,75,65
2021,1,20,Presbyterian,Winthrop,H,66,78
2021,1,30,Presbyterian,Longwood,H,66,54
2020,12,30,Presbyterian,Radford,H,65,71
2020,12,31,Presbyterian,Radford,H,65,63
2020,12,18,Presbyterian,South Carolina St.,H,62,56
2021,1,19,Presbyterian,Winthrop,H,58,72
2021,2,18,Presbyterian,USC Upstate,H,51,65
2021,1,29,Presbyterian,Longwood,H,45,49
2020,11,25,Providence,Fairfield,H,97,56
2020,12,27,Providence,DePaul,H,95,90
2021,2,24,Providence,Xavier,H,83,68
2021,2,6,Providence,St. John's (NY),H,81,92
2020,12,5,Providence,Fairleigh Dickinson,H,79,67
2021,1,27,Providence,Marquette,H,72,63
2020,12,30,Providence,Butler,H,71,55
2021,2,10,Providence,UConn,H,70,59
2021,1,2,Providence,Creighton,H,65,67
2021,3,6,Providence,Villanova,H,54,52
2021,2,3,Providence,Seton Hall,H,43,60
2020,12,2,Providence,Alabama,N,71,88
2020,12,1,Providence,Davidson,N,63,62
2021,3,10,Providence,DePaul,N,62,70
2020,11,30,Providence,Indiana,N,58,79
2020,12,1,Purdue,Oakland,H,93,50
2021,1,30,Purdue,Minnesota,H,81,62
2020,12,12,Purdue,Indiana St.,H,80,68
2021,1,17,Purdue,Penn St.,H,80,72
2021,2,6,Purdue,Northwestern,H,75,70
2021,2,16,Purdue,Michigan St.,H,75,65
2020,12,25,Purdue,Maryland,H,73,70
2021,3,2,Purdue,Wisconsin,H,73,69
2020,12,4,Purdue,Valparaiso,H,68,61
2020,12,16,Purdue,Ohio St.,H,67,60
2021,3,6,Purdue,Indiana,H,67,58
2021,1,22,Purdue,Michigan,H,53,70
2020,12,19,Purdue,Notre Dame,N,88,78
2021,3,12,Purdue,Ohio St.,N,78,87
2020,11,25,Purdue,Liberty,N,77,64
2020,11,26,Purdue,Clemson,N,70,81
2021,3,19,Purdue,North Texas,N,69,78
2021,1,8,Purdue Fort Wayne,UIC,H,96,89
2020,12,26,Purdue Fort Wayne,Robert Morris,H,88,102
2021,1,9,Purdue Fort Wayne,UIC,H,88,55
2020,12,27,Purdue Fort Wayne,Robert Morris,H,87,82
2020,12,20,Purdue Fort Wayne,Cleveland St.,H,80,89
2021,1,30,Purdue Fort Wayne,Oakland,H,75,82
2021,2,19,Purdue Fort Wayne,Cleveland St.,H,75,68
2020,11,25,Purdue Fort Wayne,Southeastern La.,H,67,63
2021,1,29,Purdue Fort Wayne,Oakland,H,66,81
2020,12,19,Purdue Fort Wayne,Cleveland St.,H,61,63
2021,2,20,Purdue Fort Wayne,Cleveland St.,H,55,67
2021,2,21,Quinnipiac,Rider,H,93,68
2020,11,25,Quinnipiac,Fairleigh Dickinson,H,84,66
2021,1,8,Quinnipiac,Manhattan,H,84,79
2021,2,20,Quinnipiac,Rider,H,80,64
2021,1,23,Quinnipiac,Niagara,H,78,69
2021,2,17,Quinnipiac,Iona,H,74,70
2021,2,13,Quinnipiac,Canisius,H,70,89
2021,2,12,Quinnipiac,Canisius,H,67,74
2021,3,4,Quinnipiac,Saint Peter's,H,65,60
2020,12,6,Quinnipiac,New Hampshire,H,64,58
2021,3,5,Quinnipiac,Saint Peter's,H,64,66
2021,1,22,Quinnipiac,Niagara,H,56,59
2021,1,9,Quinnipiac,Manhattan,H,42,45
2020,12,3,Quinnipiac,Drexel,N,58,70
2020,12,2,Quinnipiac,Drexel,N,48,66
2021,3,9,Quinnipiac,Iona,N,48,72
2021,2,5,Radford,USC Upstate,H,102,66
2021,1,4,Radford,Hampton,H,79,66
2021,1,5,Radford,Hampton,H,76,65
2020,12,14,Radford,Longwood,H,67,66
2021,3,1,Radford,Hampton,H,67,52
2021,2,11,Radford,Winthrop,H,64,80
2021,2,4,Radford,USC Upstate,H,63,61
2020,12,15,Radford,Longwood,H,62,53
2021,3,4,Radford,Campbell,H,60,78
2021,2,17,Radford,Gardner-Webb,H,57,69
2021,2,18,Radford,Gardner-Webb,H,49,77
2021,2,12,Radford,Winthrop,H,47,55
2020,11,28,Radford,Norfolk St.,N,54,57
2021,2,16,Rhode Island,Dayton,H,91,89
2021,1,3,Rhode Island,Saint Joseph's,H,85,77
2021,1,16,Rhode Island,George Mason,H,80,60
2020,12,2,Rhode Island,Seton Hall,H,76,63
2020,12,30,Rhode Island,St. Bonaventure,H,63,57
2021,2,6,Rhode Island,Massachusetts,H,63,75
2021,2,3,Rhode Island,VCU,H,62,63
2020,12,18,Rhode Island,Davidson,H,58,67
2021,1,24,Rhode Island,Fordham,H,52,42
2020,11,25,Rhode Island,Arizona St.,N,88,94
2020,11,28,Rhode Island,South Fla.,N,84,68
2020,11,29,Rhode Island,San Francisco,N,84,71
2021,3,4,Rhode Island,Dayton,N,72,84
2020,11,26,Rhode Island,Boston College,N,64,69
2021,1,1,Rice,UTSA,H,95,86
2020,12,15,Rice,Houston Baptist,H,90,79
2021,2,5,Rice,Southern Miss.,H,88,62
2021,1,2,Rice,UTSA,H,84,69
2021,2,6,Rice,Southern Miss.,H,76,68
2021,1,29,Rice,North Texas,H,74,79
2020,12,21,Rice,New Orleans,H,73,62
2021,1,15,Rice,Old Dominion,H,69,59
2020,12,13,Rice,New Mexico,H,61,72
2021,1,16,Rice,Old Dominion,H,58,61
2021,3,10,Rice,Marshall,N,72,68
2021,3,9,Rice,Southern Miss.,N,61,52
2021,3,11,Rice,UAB,N,60,73
2021,1,6,Richmond,Rhode Island,H,80,73
2021,2,20,Richmond,Duquesne,H,79,72
2021,2,23,Richmond,Massachusetts,H,79,65
2020,12,9,Richmond,UNI,H,78,68
2021,1,23,Richmond,La Salle,H,78,84
2020,12,7,Richmond,Wofford,H,77,72
2021,3,1,Richmond,Saint Joseph's,H,73,76
2020,12,22,Richmond,Hofstra,H,71,76
2021,1,2,Richmond,St. Bonaventure,H,66,69
2020,11,27,Richmond,Morehead St.,N,82,64
2021,3,17,Richmond,Toledo,N,76,66
2020,12,18,Richmond,Loyola Chicago,N,75,73
2021,3,25,Richmond,Mississippi St.,N,67,68
2021,3,4,Richmond,Duquesne,N,62,67
2021,1,22,Rider,Marist,H,76,64
2021,3,4,Rider,Monmouth,H,74,77
2021,1,16,Rider,Siena,H,72,74
2021,1,15,Rider,Siena,H,69,78
2021,1,23,Rider,Marist,H,67,76
2020,12,23,Rider,NJIT,H,66,81
2020,12,19,Rider,Iona,H,64,72
2021,3,5,Rider,Monmouth,H,62,65
2020,12,18,Rider,Iona,H,56,70
2021,3,8,Rider,Canisius,N,78,76
2021,3,11,Rider,Saint Peter's,N,60,75
2021,2,12,Robert Morris,Oakland,H,88,82
2021,2,13,Robert Morris,Oakland,H,81,86
2021,2,5,Robert Morris,Youngstown St.,H,78,84
2021,1,22,Robert Morris,Northern Ky.,H,76,81
2021,1,23,Robert Morris,Northern Ky.,H,74,79
2021,1,1,Robert Morris,Milwaukee,H,67,64
2021,2,6,Robert Morris,Youngstown St.,H,66,70
2020,12,18,Robert Morris,Bowling Green,H,65,85
2020,11,27,Rutgers,Fairleigh Dickinson,H,96,75
2020,12,20,Rutgers,Illinois,H,91,88
2020,11,25,Rutgers,Sacred Heart,H,86,63
2020,12,29,Rutgers,Purdue,H,81,76
2020,12,8,Rutgers,Syracuse,H,79,69
2021,2,4,Rutgers,Minnesota,H,76,72
2021,1,2,Rutgers,Iowa,H,75,77
2021,2,24,Rutgers,Indiana,H,74,63
2020,11,29,Rutgers,Hofstra,H,70,56
2021,1,9,Rutgers,Ohio St.,H,68,79
2021,1,28,Rutgers,Michigan St.,H,67,37
2021,2,13,Rutgers,Northwestern,H,64,50
2021,2,21,Rutgers,Maryland,H,59,68
2021,1,15,Rutgers,Wisconsin,H,54,60
2021,3,12,Rutgers,Illinois,N,68,90
2021,3,11,Rutgers,Indiana,N,61,50
2021,3,19,Rutgers,Clemson,N,60,56
2021,3,21,Rutgers,Houston,N,60,63
2021,1,23,Sacramento St.,Montana,H,89,83
2020,12,3,Sacramento St.,Idaho,H,77,55
2020,12,5,Sacramento St.,Idaho,H,73,57
2021,2,25,Sacramento St.,Weber St.,H,73,82
2021,2,27,Sacramento St.,Weber St.,H,70,72
2021,1,21,Sacramento St.,Montana,H,66,78
2021,3,10,Sacramento St.,Northern Colo.,N,83,90
2020,12,17,Sacred Heart,LIU,H,87,72
2021,1,22,Sacred Heart,Saint Francis (PA),H,82,70
2021,2,26,Sacred Heart,Fairleigh Dickinson,H,70,64
2021,2,25,Sacred Heart,Fairleigh Dickinson,H,69,82
2021,1,14,Sacred Heart,Central Conn. St.,H,65,48
2021,1,21,Sacred Heart,Saint Francis (PA),H,58,76
2020,12,16,Sacred Heart,LIU,H,55,75
2021,1,26,Saint Francis (PA),Fairleigh Dickinson,H,92,94
2021,1,27,Saint Francis (PA),Fairleigh Dickinson,H,90,82
2021,1,14,Saint Francis (PA),Bryant,H,89,82
2021,2,12,Saint Francis (PA),St. Francis Brooklyn,H,80,66
2021,1,31,Saint Francis (PA),Central Conn. St.,H,77,85
2021,2,11,Saint Francis (PA),St. Francis Brooklyn,H,67,70
2020,11,28,Saint Francis (PA),UMBC,H,65,80
2021,2,25,Saint Francis (PA),Mount St. Mary's,H,65,72
2021,1,15,Saint Francis (PA),Bryant,H,63,72
2021,1,30,Saint Francis (PA),Central Conn. St.,H,62,59
2021,2,24,Saint Joseph's,Dayton,H,97,84
2021,2,20,Saint Joseph's,La Salle,H,91,82
2021,1,9,Saint Joseph's,Albany (NY),H,67,64
2020,12,30,Saint Joseph's,VCU,H,64,80
2021,1,23,Saint Joseph's,George Mason,H,62,71
2021,1,26,Saint Joseph's,Richmond,H,56,79
2020,11,26,Saint Joseph's,Auburn,N,91,96
2020,11,27,Saint Joseph's,Kansas,N,72,94
2021,3,3,Saint Joseph's,La Salle,N,72,66
2021,3,4,Saint Joseph's,Massachusetts,N,66,100
2020,12,5,Saint Louis,Ark.-Pine Bluff,H,107,54
2020,11,25,Saint Louis,SIUE,H,89,52
2020,12,8,Saint Louis,Central Ark.,H,88,65
2020,11,28,Saint Louis,LSU,H,85,81
2020,12,17,Saint Louis,NC State,H,80,69
2020,12,15,Saint Louis,Indiana St.,H,78,59
2021,2,16,Saint Louis,La Salle,H,78,57
2021,3,1,Saint Louis,Massachusetts,H,78,57
2021,2,26,Saint Louis,Richmond,H,72,67
2021,1,26,Saint Louis,Dayton,H,71,76
2021,2,6,Saint Louis,St. Bonaventure,H,70,59
2021,2,10,Saint Louis,Rhode Island,H,67,60
2020,12,23,Saint Louis,Kansas City,H,62,46
2021,3,5,Saint Louis,Massachusetts,N,86,72
2021,3,20,Saint Louis,Mississippi St.,N,68,74
2021,3,6,Saint Louis,St. Bonaventure,N,53,71
2020,12,11,Saint Mary's (CA),San Jose St.,H,96,61
2020,12,3,Saint Mary's (CA),Texas Southern,H,82,70
2020,12,15,Saint Mary's (CA),Eastern Wash.,H,80,75
2020,12,1,Saint Mary's (CA),Nicholls St.,H,73,50
2020,12,8,Saint Mary's (CA),UTEP,H,73,61
2021,2,22,Saint Mary's (CA),Pepperdine,H,66,61
2021,1,9,Saint Mary's (CA),Santa Clara,H,64,66
2020,12,30,Saint Mary's (CA),Sacramento St.,H,63,45
2021,1,16,Saint Mary's (CA),Gonzaga,H,59,73
2021,2,25,Saint Mary's (CA),Pacific,H,58,46
2020,12,19,Saint Mary's (CA),Colorado St.,H,53,33
2021,1,14,Saint Mary's (CA),BYU,H,52,62
2020,11,27,Saint Mary's (CA),South Dakota St.,N,72,59
2021,3,17,Saint Mary's (CA),Western Ky.,N,67,69
2020,11,26,Saint Mary's (CA),UNI,N,66,64
2020,11,25,Saint Mary's (CA),Memphis,N,56,73
2021,3,8,Saint Mary's (CA),Gonzaga,N,55,78
2021,3,6,Saint Mary's (CA),LMU (CA),N,52,47
2020,12,22,Saint Mary's (CA),San Diego St.,N,49,74
2020,12,1,Saint Peter's,Stony Brook,H,82,68
2020,12,11,Saint Peter's,Niagara,H,70,54
2021,1,30,Saint Peter's,Manhattan,H,68,54
2021,2,14,Saint Peter's,Fairfield,H,66,49
2021,2,26,Saint Peter's,Rider,H,66,52
2021,2,27,Saint Peter's,Rider,H,65,78
2021,1,29,Saint Peter's,Manhattan,H,59,55
2021,2,19,Saint Peter's,Marist,H,59,54
2020,12,12,Saint Peter's,Niagara,H,53,49
2021,2,13,Saint Peter's,Fairfield,H,50,55
2021,2,20,Saint Peter's,Marist,H,50,51
2021,3,11,Saint Peter's,Rider,N,75,60
2020,11,27,Saint Peter's,La Salle,N,62,51
2021,3,12,Saint Peter's,Fairfield,N,47,52
2021,2,13,Sam Houston St.,Central Ark.,H,97,57
2021,1,13,Sam Houston St.,Lamar University,H,96,71
2021,1,16,Sam Houston St.,Houston Baptist,H,87,80
2021,3,3,Sam Houston St.,A&M-Corpus Christi,H,84,61
2020,12,19,Sam Houston St.,Rice,H,82,69
2021,2,10,Sam Houston St.,Southeastern La.,H,79,61
2021,2,6,Sam Houston St.,Nicholls St.,H,78,71
2021,1,20,Sam Houston St.,Abilene Christian,H,64,57
2021,3,6,Sam Houston St.,SFA,H,59,64
2021,3,11,Sam Houston St.,Lamar University,N,69,70
2020,11,29,Sam Houston St.,Boise St.,N,55,86
2020,12,30,Samford,VMI,H,84,71
2021,1,18,Samford,Western Caro.,H,82,78
2020,11,29,Samford,Alabama A&M,H,76,78
2021,1,16,Samford,UNC Greensboro,H,70,82
2021,2,10,Samford,Mercer,H,70,77
2021,1,20,Samford,Chattanooga,H,64,70
2021,1,14,Samford,UNC Greensboro,H,63,87
2021,3,5,Samford,Mercer,N,59,87
2021,2,27,San Diego,Pepperdine,H,84,90
2020,12,14,San Diego,Nevada,H,72,79
2021,2,23,San Diego,Pacific,H,67,77
2021,1,17,San Diego,Santa Clara,H,63,69
2021,1,28,San Diego,Gonzaga,H,62,90
2021,3,4,San Diego,San Francisco,N,51,67
2021,1,30,San Diego St.,Wyoming,H,98,71
2021,1,28,San Diego St.,Wyoming,H,87,57
2021,2,8,San Diego St.,San Jose St.,H,85,54
2021,1,4,San Diego St.,Colorado St.,H,78,65
2021,2,25,San Diego St.,Boise St.,H,78,66
2020,11,27,San Diego St.,UC Irvine,H,77,58
2021,2,10,San Diego St.,San Jose St.,H,77,55
2020,11,25,San Diego St.,UCLA,H,73,58
2021,1,9,San Diego St.,Nevada,H,69,67
2021,1,2,San Diego St.,Colorado St.,H,67,70
2020,12,6,San Diego St.,Pepperdine,H,65,60
2021,1,7,San Diego St.,Nevada,H,65,60
2020,12,18,San Diego St.,BYU,H,62,72
2021,2,27,San Diego St.,Boise St.,H,62,58
2021,3,12,San Diego St.,Nevada,N,77,70
2020,12,22,San Diego St.,Saint Mary's (CA),N,74,49
2021,3,11,San Diego St.,Wyoming,N,69,66
2021,3,13,San Diego St.,Utah St.,N,68,57
2021,3,19,San Diego St.,Syracuse,N,62,78
2020,12,10,San Francisco,Long Beach St.,H,107,62
2021,1,7,San Francisco,Portland,H,88,64
2020,12,31,San Francisco,San Diego,H,70,62
2021,2,10,San Francisco,Pepperdine,H,68,76
2021,1,16,San Francisco,BYU,H,63,72
2021,1,23,San Francisco,Saint Mary's (CA),H,63,67
2021,2,18,San Francisco,LMU (CA),H,63,68
2021,2,13,San Francisco,Gonzaga,H,61,100
2020,11,26,San Francisco,Towson,N,79,68
2021,1,21,San Francisco,Santa Clara,N,73,50
2020,11,29,San Francisco,Rhode Island,N,71,84
2020,11,25,San Francisco,UMass Lowell,N,68,76
2020,12,20,San Francisco,Grand Canyon,N,68,65
2021,3,4,San Francisco,San Diego,N,67,51
2021,3,5,San Francisco,LMU (CA),N,66,70
2020,11,27,San Francisco,Virginia,N,61,60
2021,2,21,San Jose St.,UNLV,H,64,67
2021,2,19,San Jose St.,UNLV,H,60,76
2021,1,2,San Jose St.,Boise St.,N,86,87
2021,1,23,San Jose St.,New Mexico,N,83,71
2021,3,10,San Jose St.,Wyoming,N,80,111
2021,1,30,San Jose St.,Air Force,N,75,62
2021,1,16,San Jose St.,Colorado St.,N,61,88
2021,1,28,San Jose St.,Air Force,N,59,58
2021,1,14,San Jose St.,Colorado St.,N,57,90
2020,12,31,San Jose St.,Boise St.,N,54,106
2021,1,21,San Jose St.,New Mexico,N,51,67
2021,2,20,Santa Clara,Pepperdine,H,86,82
2020,11,28,Santa Clara,Nicholls St.,H,73,57
2021,2,16,Santa Clara,LMU (CA),H,73,76
2020,11,27,Santa Clara,UC Davis,H,66,63
2020,11,25,Santa Clara,Idaho St.,H,62,49
2021,2,18,Santa Clara,San Diego,H,60,71
2021,3,4,Santa Clara,Portland,N,95,86
2021,3,5,Santa Clara,Pacific,N,81,76
2021,3,6,Santa Clara,Pepperdine,N,70,78
2020,12,22,Santa Clara,Colorado St.,N,57,70
2020,12,2,Santa Clara,CSU Bakersfield,N,53,47
2021,1,21,Santa Clara,San Francisco,N,50,73
2021,1,15,Seattle U,Utah Valley,H,92,93
2020,12,30,Seattle U,Portland,H,84,68
2021,2,12,Seattle U,New Mexico St.,H,83,72
2021,2,27,Seattle U,Grand Canyon,H,71,81
2021,2,26,Seattle U,Grand Canyon,H,63,57
2021,2,13,Seattle U,New Mexico St.,H,58,65
2021,3,11,Seattle U,California Baptist,N,83,66
2020,11,30,Seattle U,CSUN,N,65,76
2020,11,29,Seattle U,Air Force,N,63,45
2021,3,12,Seattle U,Grand Canyon,N,47,81
2020,11,30,Seton Hall,Iona,H,86,64
2021,1,27,Seton Hall,Creighton,H,81,85
2020,12,8,Seton Hall,Wagner,H,78,45
2020,12,23,Seton Hall,Georgetown,H,78,67
2020,12,11,Seton Hall,St. John's (NY),H,77,68
2020,12,20,Seton Hall,Providence,H,77,80
2021,1,30,Seton Hall,Villanova,H,72,80
2021,1,2,Seton Hall,Butler,H,68,60
2021,2,17,Seton Hall,DePaul,H,60,52
2021,3,3,Seton Hall,UConn,H,58,69
2021,2,14,Seton Hall,Marquette,H,57,51
2021,3,11,Seton Hall,St. John's (NY),N,77,69
2020,12,4,Seton Hall,Oregon,N,70,83
2021,3,12,Seton Hall,Georgetown,N,58,66
2021,1,23,SFA,Lamar University,H,102,72
2021,1,13,SFA,Central Ark.,H,95,69
2020,12,4,SFA,McNeese,H,86,76
2021,1,20,SFA,Northwestern St.,H,86,74
2021,2,10,SFA,A&M-Corpus Christi,H,80,68
2021,1,2,SFA,New Orleans,H,78,67
2021,3,3,SFA,Abilene Christian,H,61,63
2021,1,3,Siena,Monmouth,H,78,77
2021,1,4,Siena,Monmouth,H,76,62
2021,3,5,Siena,Canisius,H,75,76
2021,2,26,Siena,Manhattan,H,74,69
2021,3,4,Siena,Canisius,H,73,66
2021,2,27,Siena,Manhattan,H,64,56
2021,1,22,Siena,Saint Peter's,H,62,68
2021,1,23,Siena,Saint Peter's,H,47,40
2021,3,10,Siena,Iona,N,52,55
2021,2,8,SIUE,Eastern Ky.,H,74,78
2021,2,4,SIUE,Tennessee St.,H,68,60
2021,2,25,SIUE,UT Martin,H,66,53
2020,12,5,SIUE,Omaha,H,63,65
2021,2,27,SIUE,Southeast Mo. St.,H,63,69
2021,2,6,SIUE,Belmont,H,62,94
2021,2,2,SIUE,Eastern Ill.,H,61,70
2021,2,1,SIUE,Austin Peay,H,59,74
2021,2,15,SIUE,Murray St.,H,57,86
2021,2,22,SIUE,Morehead St.,H,48,56
2020,11,26,SIUE,LSU,N,81,94
2021,3,3,SIUE,Belmont,N,61,78
2020,12,2,SMU,Houston Baptist,H,102,75
2020,11,25,SMU,Sam Houston St.,H,97,67
2020,11,30,SMU,A&M-Corpus Christi,H,91,54
2021,1,11,SMU,Temple,H,79,68
2020,12,16,SMU,East Carolina,H,70,55
2021,1,7,SMU,Cincinnati,H,69,76
2021,1,28,SMU,Memphis,H,67,65
2021,1,3,SMU,Houston,H,60,74
2021,3,18,SMU,Boise St.,N,84,85
2021,3,12,SMU,Cincinnati,N,71,74
2021,2,26,South Alabama,Georgia St.,H,81,84
2021,1,16,South Alabama,Appalachian St.,H,77,83
2021,1,22,South Alabama,Ga. Southern,H,75,84
2020,11,29,South Alabama,Jacksonville St.,H,73,77
2021,1,15,South Alabama,Appalachian St.,H,73,64
2021,2,11,South Alabama,Troy,H,73,70
2021,2,27,South Alabama,Georgia St.,H,73,82
2021,2,5,South Alabama,Coastal Carolina,H,71,65
2021,2,6,South Alabama,Coastal Carolina,H,70,66
2020,11,25,South Alabama,Fla. Atlantic,H,68,66
2021,1,23,South Alabama,Ga. Southern,H,62,48
2021,3,5,South Alabama,ULM,N,80,72
2021,3,6,South Alabama,Louisiana,N,68,79
2021,1,23,South Carolina,Auburn,H,86,109
2021,1,27,South Carolina,Georgia,H,83,59
2021,1,2,South Carolina,Florida A&M,H,78,71
2021,1,6,South Carolina,Texas A&M,H,78,54
2021,2,9,South Carolina,Alabama,H,78,81
2021,2,20,South Carolina,Missouri,H,78,93
2021,2,13,South Carolina,Ole Miss,H,74,81
2021,3,2,South Carolina,Arkansas,H,73,101
2021,2,6,South Carolina,Mississippi St.,H,59,75
2020,11,29,South Carolina,Tulsa,N,69,58
2020,11,28,South Carolina,Liberty,N,62,78
2021,3,11,South Carolina,Ole Miss,N,59,76
2021,1,2,South Carolina St.,N.C. A&T,H,86,97
2021,2,25,South Carolina St.,Florida A&M,H,67,75
2021,1,3,South Carolina St.,N.C. A&T,H,66,73
2021,2,27,South Carolina St.,Florida A&M,H,63,57
2020,11,25,South Carolina St.,Appalachian St.,H,61,81
2020,12,13,South Carolina St.,Jacksonville,H,58,60
2021,2,28,South Carolina St.,Florida A&M,H,58,63
2021,1,30,South Dakota,Omaha,H,97,93
2021,1,2,South Dakota,Denver,H,93,54
2021,1,29,South Dakota,Omaha,H,91,59
2021,2,20,South Dakota,Oral Roberts,H,86,84
2021,2,27,South Dakota,North Dakota St.,H,80,71
2021,1,3,South Dakota,Denver,H,79,57
2021,2,28,South Dakota,North Dakota St.,H,77,89
2020,12,18,South Dakota,Drake,H,57,75
2020,12,12,South Dakota,South Dakota St.,N,91,78
2021,3,6,South Dakota,Western Ill.,N,86,69
2021,3,8,South Dakota,North Dakota St.,N,75,79
2020,12,10,South Dakota,North Dakota,N,71,75
2020,12,11,South Dakota,North Dakota St.,N,67,74
2020,11,25,South Dakota,Colorado,N,61,84
2020,11,27,South Dakota,Drake,N,53,69
2021,1,9,South Dakota St.,Western Ill.,H,92,63
2021,1,22,South Dakota St.,North Dakota,H,92,73
2021,2,6,South Dakota St.,South Dakota,H,89,78
2021,2,27,South Dakota St.,Kansas City,H,89,77
2021,1,23,South Dakota St.,North Dakota,H,85,74
2021,1,8,South Dakota St.,Western Ill.,H,83,77
2021,2,26,South Dakota St.,Kansas City,H,67,49
2021,2,5,South Dakota St.,South Dakota,H,56,64
2021,3,8,South Dakota St.,Oral Roberts,N,88,90
2021,3,6,South Dakota St.,Omaha,N,84,71
2020,11,26,South Dakota St.,Utah St.,N,83,59
2020,12,12,South Dakota St.,South Dakota,N,78,91
2020,12,10,South Dakota St.,North Dakota St.,N,77,75
2020,12,11,South Dakota St.,North Dakota,N,74,62
2020,11,25,South Dakota St.,West Virginia,N,71,79
2020,11,27,South Dakota St.,Saint Mary's (CA),N,59,72
2020,12,22,South Fla.,Wichita St.,H,77,82
2020,12,2,South Fla.,FGCU,H,76,57
2020,12,8,South Fla.,Stetson,H,73,62
2021,1,2,South Fla.,UCF,H,68,61
2021,2,10,South Fla.,Houston,H,65,82
2021,2,14,South Fla.,Tulane,H,59,62
2021,3,2,South Fla.,Memphis,H,52,73
2021,1,6,South Fla.,Tulsa,H,51,61
2021,2,24,South Fla.,Temple,H,47,65
2021,3,11,South Fla.,Temple,N,73,71
2020,11,28,South Fla.,Rhode Island,N,68,84
2021,3,12,South Fla.,Wichita St.,N,67,68
